Entity,Year,"Unemployment rate, ages 25-54,  advanced education","Unemployment rate, ages 25-54,  basic education","Unemployment rate, ages 25-54,  less than basic education","Unemployment rate, ages 25-54,  all levels of education","Unemployment rate, ages 25-54,  intermediate education","Unemployment rate, ages 25-54,  education level not stated"
India,2005,6.300000190734863,1.700000047683716,,,,
India,2010,4.5,.800000011920929,,,,
India,2012,5.199999809265137,1,,,,
Indonesia,2000,8.100000381469727,2,,,,
Indonesia,2001,5.400000095367432,1.700000047683716,,,,
Indonesia,2002,7.400000095367432,2.200000047683716,,,,
Indonesia,2003,5.900000095367432,1.899999976158142,,,,
Indonesia,2004,5.900000095367432,2.200000047683716,,,,
Indonesia,2005,7.900000095367432,2.599999904632568,,,,
Indonesia,2006,7.199999809265137,2.700000047683716,,,,
Indonesia,2007,10.60000038146973,3.599999904632568,,,,
Indonesia,2008,10.5,4.300000190734863,,,,
Indonesia,2009,7,3,,,,
Indonesia,2010,8.300000190734863,2.200000047683716,,,,
Indonesia,2011,5.599999904632568,2,,,,
Indonesia,2012,4.099999904632568,1.899999976158142,,,,
Indonesia,2013,3.200000047683716,1.799999952316284,,,,
Indonesia,2014,3.200000047683716,1.600000023841858,,,,
Indonesia,2015,3.400000095367432,1.799999952316284,,,,
Indonesia,2016,3.299999952316284,2,,,,
Indonesia,2017,3,2,,,,
Iraq,2007,5.599999904632568,6.699999809265137,,,,
Iraq,2012,6.300000190734863,5.400000095367432,,,,
Ireland,1999,1.799999952316284,10,,,,
Ireland,2000,1.600000023841858,7.900000095367432,,,,
Ireland,2001,1.600000023841858,6.199999809265137,,,,
Ireland,2002,2,6.599999904632568,,,,
Ireland,2003,2.5,7,,,,
Ireland,2004,2.200000047683716,7.300000190734863,,,,
Ireland,2005,2,6.800000190734863,,,,
Ireland,2006,2.400000095367432,6.5,,,,
Ireland,2007,2.599999904632568,7.699999809265137,,,,
Ireland,2008,3.5,9.899999618530273,,,,
Ireland,2009,6.800000190734863,17.70000076293945,,,,
Ireland,2010,7.699999809265137,22.20000076293945,,,,
Ireland,2011,7.800000190734863,25.20000076293945,,,,
Ireland,2012,7.5,26.70000076293945,,,,
Ireland,2013,7,23.10000038146973,,,,
Ireland,2014,6.300000190734863,21.60000038146973,,,,
Ireland,2015,5.300000190734863,18.60000038146973,,,,
Ireland,2016,4.599999904632568,16.89999961853027,,,,
Ireland,2017,3.599999904632568,12.80000019073486,,,,
Israel,2009,5.400000095367432,11.69999980926514,,,,
Israel,2010,4.300000190734863,10.5,,,,
Israel,2011,3.900000095367432,8,,,,
Israel,2012,4.300000190734863,10.80000019073486,,,,
Israel,2013,4.300000190734863,9.5,,,,
Italy,1998,7.400000095367432,11.19999980926514,,,,
Italy,1999,7.5,10.80000019073486,,,,
Italy,2000,6.400000095367432,10.39999961853027,,,,
Italy,2001,5.800000190734863,9.399999618530273,,,,
Italy,2002,5.900000095367432,9.300000190734863,,,,
Italy,2003,6.099999904632568,9.199999809265137,,,,
Italy,2004,5.099999904632568,8.100000381469727,,,,
Italy,2005,6.300000190734863,8.100000381469727,,,,
Italy,2006,5.400000095367432,7.199999809265137,,,,
Italy,2007,4.699999809265137,6.699999809265137,,,,
Italy,2008,4.699999809265137,7.800000190734863,,,,
Italy,2009,5.599999904632568,8.899999618530273,,,,
Italy,2010,6.199999809265137,9.600000381469727,,,,
Italy,2011,5.800000190734863,9.899999618530273,,,,
Italy,2012,7.099999904632568,12.89999961853027,,,,
Italy,2013,7.900000095367432,15.39999961853027,,,,
Italy,2014,8.699999809265137,16.5,,,,
Italy,2015,7.800000190734863,15.19999980926514,,,,
Italy,2016,7.5,15.39999961853027,,,,
Italy,2017,7.099999904632568,15.5,,,,
Japan,2009,3.599999904632568,,,,,
Japan,2010,3.700000047683716,,,,,
Japan,2012,3.200000047683716,,,,,
Japan,2013,3.200000047683716,,,,,
Japan,2015,2.700000047683716,,,,,
Kazakhstan,2009,4.900000095367432,8.399999618530273,,,,
Kazakhstan,2010,4.199999809265137,8,,,,
Kazakhstan,2011,4.099999904632568,7.900000095367432,,,,
Kazakhstan,2012,4,8.300000190734863,,,,
Kazakhstan,2013,3.900000095367432,7.300000190734863,,,,
Kenya,1999,10.69999980926514,6.400000095367432,,,,
Kosovo,2014,18.79999923706055,45.20000076293945,,,,
Kosovo,2015,20,47.70000076293945,,,,
Kosovo,2016,.1000000014901161,58.5,,,,
Kyrgyzstan,2011,5.599999904632568,9.5,,,,
Kyrgyzstan,2012,5.400000095367432,11.10000038146973,,,,
Kyrgyzstan,2013,6.599999904632568,10.60000038146973,,,,
Laos,2010,.800000011920929,.300000011920929,,,,
Laos,2017,3.200000047683716,10,,,,
Latvia,1998,7,17.20000076293945,,,,
Latvia,1999,6.099999904632568,19,,,,
Latvia,2000,7.599999904632568,22.89999961853027,,,,
Latvia,2001,,21.20000076293945,,,,
Latvia,2002,5.900000095367432,22.29999923706055,,,,
Latvia,2003,,20.70000076293945,,,,
Latvia,2004,,18.10000038146973,,,,
Latvia,2005,4.900000095367432,15.80000019073486,,,,
Latvia,2006,3.599999904632568,13.69999980926514,,,,
Latvia,2007,3.5,10,,,,
Latvia,2008,3.700000047683716,13.69999980926514,,,,
Latvia,2009,7.699999809265137,27.70000076293945,,,,
Latvia,2010,10.5,30.10000038146973,,,,
Latvia,2011,7,29.29999923706055,,,,
Latvia,2012,5.900000095367432,22.70000076293945,,,,
Latvia,2013,5.5,23,,,,
Latvia,2014,5.300000190734863,23.60000038146973,,,,
Latvia,2015,4.599999904632568,22.89999961853027,,,,
Latvia,2016,3.900000095367432,20.20000076293945,,,,
Latvia,2017,3.5,18.29999923706055,,,,
Liberia,2010,4.400000095367432,2.400000095367432,,,,
Lithuania,1998,8.699999809265137,20.39999961853027,,,,
Lithuania,1999,9.100000381469727,18.39999961853027,,,,
Lithuania,2000,9.300000190734863,26.20000076293945,,,,
Lithuania,2001,5.900000095367432,23.89999961853027,,,,
Lithuania,2002,5.800000190734863,21.60000038146973,,,,
Lithuania,2005,3.700000047683716,16.20000076293945,,,,
Lithuania,2009,6,27.79999923706055,,,,
Lithuania,2010,6.900000095367432,39.5,,,,
Lithuania,2011,5.699999809265137,38.09999847412109,,,,
Lithuania,2012,4.800000190734863,36.5,,,,
Lithuania,2013,4.5,32.5,,,,
Lithuania,2014,3.799999952316284,28.60000038146973,,,,
Lithuania,2015,3.5,26.20000076293945,,,,
Lithuania,2016,2.599999904632568,25.29999923706055,,,,
Lithuania,2017,2.900000095367432,,,,,
Luxembourg,1999,,3.799999952316284,,,,
Luxembourg,2000,,3.099999904632568,,,,
Luxembourg,2002,,4.099999904632568,,,,
Luxembourg,2003,4.300000190734863,3.5,,,,
Luxembourg,2004,3.5,6.5,,,,
Luxembourg,2005,3.299999952316284,5.5,,,,
Luxembourg,2006,3.200000047683716,5.199999809265137,,,,
Luxembourg,2007,3.099999904632568,4.5,,,,
Luxembourg,2008,2.299999952316284,5.400000095367432,,,,
Luxembourg,2009,4,5.900000095367432,,,,
Luxembourg,2010,3.700000047683716,4.5,,,,
Luxembourg,2011,3.700000047683716,6.199999809265137,,,,
Luxembourg,2012,3.5,6.900000095367432,,,,
Luxembourg,2013,3.900000095367432,8.399999618530273,,,,
Luxembourg,2014,3.799999952316284,7.800000190734863,,,,
Luxembourg,2015,4.699999809265137,8.399999618530273,,,,
Luxembourg,2016,3.900000095367432,6.900000095367432,,,,
Luxembourg,2017,3.900000095367432,6.599999904632568,,,,
Macao,2009,1.299999952316284,3.599999904632568,,,,
Macao,2010,1.200000047683716,3,,,,
Macao,2011,1.200000047683716,2.700000047683716,,,,
Macao,2012,1,1.899999976158142,,,,
Macao,2013,1.100000023841858,2.099999904632568,,,,
Macao,2014,1.100000023841858,1.600000023841858,,,,
Macao,2015,1.200000047683716,2,,,,
Macao,2016,1.100000023841858,2.200000047683716,,,,
Macedonia,2006,19.60000038146973,40.29999923706055,,,,
Macedonia,2007,19.70000076293945,42.5,,,,
Macedonia,2008,19.10000038146973,41.09999847412109,,,,
Macedonia,2009,19,39,,,,
Macedonia,2010,20.29999923706055,39.20000076293945,,,,
Macedonia,2011,20.79999923706055,36.79999923706055,,,,
Macedonia,2012,20.10000038146973,37.5,,,,
Macedonia,2013,21.29999923706055,34.5,,,,
Macedonia,2014,21.29999923706055,32.40000152587891,,,,
Macedonia,2015,19.89999961853027,32.40000152587891,,,,
Macedonia,2016,19,30.60000038146973,,,,
Macedonia,2017,18.60000038146973,27.39999961853027,,,,
Madagascar,2012,1.5,.5,,,,
Malawi,2013,6.199999809265137,5.099999904632568,,,,
Malaysia,2009,1.5,2,,,,
Malaysia,2010,1.700000047683716,1.5,,,,
Malaysia,2011,1.899999976158142,1.399999976158142,,,,
Malaysia,2012,1.5,1.5,,,,
Malaysia,2013,1.799999952316284,1.399999976158142,,,,
Malaysia,2014,1.899999976158142,1.200000047683716,,,,
Malaysia,2015,2.099999904632568,1.200000047683716,,,,
Malaysia,2016,2.5,1.5,,,,
Maldives,2016,,4.900000095367432,,,,
Mali,2014,18.5,5.599999904632568,,,,
Mali,2015,17.5,6.900000095367432,,,,
Malta,2000,,5.900000095367432,,,,
Malta,2001,,4.900000095367432,,,,
Malta,2002,,6.099999904632568,,,,
Malta,2003,,5.800000190734863,,,,
Malta,2004,,5.900000095367432,,,,
Malta,2005,2.5,6.800000190734863,,,,
Malta,2006,,7.5,,,,
Malta,2007,,7.300000190734863,,,,
Malta,2008,,7.300000190734863,,,,
Malta,2009,,7.300000190734863,,,,
Malta,2010,,9,,,,
Malta,2011,,8.5,,,,
Malta,2012,,8.800000190734863,,,,
Malta,2013,,8.899999618530273,,,,
Malta,2014,2.299999952316284,7.699999809265137,,,,
Malta,2015,,7.599999904632568,,,,
Malta,2016,,7.099999904632568,,,,
Malta,2017,2.299999952316284,6.599999904632568,,,,
Mauritania,2012,13.30000019073486,15.30000019073486,,,,
Mauritius,2001,2,5.699999809265137,,,,
Mauritius,2002,,4.900000095367432,,,,
Mauritius,2003,1.899999976158142,4.199999809265137,,,,
Mauritius,2004,,5.599999904632568,,,,
Mauritius,2005,2.299999952316284,7.900000095367432,,,,
Mauritius,2006,,7.800000190734863,,,,
Mauritius,2007,3.099999904632568,6.599999904632568,,,,
Mauritius,2008,,6,,,,
Mauritius,2009,2.099999904632568,6.300000190734863,,,,
Mauritius,2010,,6.699999809265137,,,,
Mauritius,2012,4.5,5.800000190734863,,,,
Mauritius,2013,3.900000095367432,6.199999809265137,,,,
Mauritius,2014,3.799999952316284,5.699999809265137,,,,
Mauritius,2015,5.400000095367432,5.099999904632568,,,,
Mauritius,2016,5.199999809265137,4.400000095367432,,,,
Mexico,2005,3.400000095367432,2.799999952316284,,,,
Mexico,2006,3.299999952316284,2.799999952316284,,,,
Mexico,2007,3.599999904632568,2.700000047683716,,,,
Mexico,2008,3.299999952316284,3,,,,
Mexico,2009,4.400000095367432,4.599999904632568,,,,
Mexico,2010,4.800000190734863,4.5,,,,
Mexico,2011,4.5,4.300000190734863,,,,
Mexico,2012,4.400000095367432,4,,,,
Mexico,2013,4.599999904632568,4.099999904632568,,,,
Mexico,2014,4.900000095367432,3.799999952316284,,,,
Mexico,2015,4.5,3.299999952316284,,,,
Mexico,2016,4.5,2.900000095367432,,,,
Mexico,2017,4,2.599999904632568,,,,
Moldova,2010,5.599999904632568,7.5,,,,
Moldova,2011,5.099999904632568,6.900000095367432,,,,
Moldova,2012,4.800000190734863,5.5,,,,
Moldova,2013,4.5,5,,,,
Moldova,2014,3.900000095367432,4.099999904632568,,,,
Moldova,2015,3.200000047683716,3.5,,,,
Moldova,2016,4.300000190734863,4.5,,,,
Moldova,2017,3.5,4.199999809265137,,,,
Mongolia,2008,3.599999904632568,5,,,,
Mongolia,2009,5.099999904632568,3.700000047683716,,,,
Mongolia,2010,4.099999904632568,5.199999809265137,,,,
Mongolia,2011,3.099999904632568,4.400000095367432,,,,
Mongolia,2012,3,3.599999904632568,,,,
Mongolia,2013,3.599999904632568,3.200000047683716,,,,
Mongolia,2014,3.099999904632568,3.700000047683716,,,,
Mongolia,2015,4.099999904632568,3.299999952316284,,,,
Mongolia,2016,5.800000190734863,4.199999809265137,,,,
Mongolia,2017,5.599999904632568,3.599999904632568,,,,
Morocco,2011,,7.900000095367432,,,,
Morocco,2012,,8.100000381469727,,,,
Mozambique,2015,4.599999904632568,4.400000095367432,,,,
Myanmar,2015,3.900000095367432,.5,,,,
Myanmar,2017,1.399999976158142,.699999988079071,,,,
Namibia,2012,2.799999952316284,16.39999961853027,,,,
Namibia,2013,4.300000190734863,18.5,,,,
Namibia,2014,4.599999904632568,18.39999961853027,,,,
Namibia,2016,8,24.79999923706055,,,,
Nepal,2008,4.099999904632568,1.100000023841858,,,,
Netherlands,1998,2,6.099999904632568,,,,
Netherlands,1999,1.700000047683716,5.199999809265137,,,,
Netherlands,2000,1.700000047683716,3.599999904632568,,,,
Netherlands,2001,1.5,2.200000047683716,,,,
Netherlands,2002,1.700000047683716,3,,,,
Netherlands,2003,2.400000095367432,4.900000095367432,,,,
Netherlands,2004,2.700000047683716,6.099999904632568,,,,
Netherlands,2005,2.799999952316284,6,,,,
Netherlands,2006,2.200000047683716,4.900000095367432,,,,
Netherlands,2007,1.600000023841858,4,,,,
Netherlands,2008,1.399999976158142,3.299999952316284,,,,
Netherlands,2009,1.899999976158142,4.099999904632568,,,,
Netherlands,2010,2.599999904632568,5.900000095367432,,,,
Netherlands,2011,2.799999952316284,5.900000095367432,,,,
Netherlands,2012,3.099999904632568,7.199999809265137,,,,
Netherlands,2013,3.799999952316284,9,,,,
Netherlands,2014,3.599999904632568,9.899999618530273,,,,
Netherlands,2015,3.299999952316284,9,,,,
Netherlands,2016,3,7.199999809265137,,,,
Netherlands,2017,2.5,6.199999809265137,,,,
New Zealand,2009,3.400000095367432,7.5,,,,
New Zealand,2010,4,8.100000381469727,,,,
New Zealand,2011,3.700000047683716,8.600000381469727,,,,
New Zealand,2012,4.300000190734863,8.100000381469727,,,,
New Zealand,2013,3.5,8.300000190734863,,,,
Nicaragua,2012,6.800000190734863,4.5,,,,
Nicaragua,2014,6.900000095367432,3.400000095367432,,,,
Niger,2011,,.800000011920929,,,,
Norway,1998,2.299999952316284,3.700000047683716,,,,
Norway,1999,1.600000023841858,,,,,
Norway,2000,2.299999952316284,,,,,
Norway,2001,2,3.599999904632568,,,,
Norway,2002,2.5,3.900000095367432,,,,
Norway,2003,3.099999904632568,5.900000095367432,,,,
Norway,2004,3.099999904632568,4.699999809265137,,,,
Norway,2005,2.700000047683716,7.800000190734863,,,,
Norway,2006,2,5.5,,,,
Norway,2007,1.700000047683716,3.599999904632568,,,,
Norway,2008,1.399999976158142,4.199999809265137,,,,
Norway,2009,1.700000047683716,4.900000095367432,,,,
Norway,2010,1.899999976158142,6.199999809265137,,,,
Norway,2011,1.700000047683716,5.800000190734863,,,,
Norway,2012,1.799999952316284,4.800000190734863,,,,
Norway,2013,2.099999904632568,6,,,,
Norway,2014,2.400000095367432,7.400000095367432,,,,
Norway,2015,2.900000095367432,8.199999809265137,,,,
Norway,2016,3.400000095367432,8.399999618530273,,,,
Norway,2017,2.5,8.399999618530273,,,,
Pakistan,2006,1.100000023841858,.6000000238418579,,,,
Pakistan,2007,.699999988079071,.300000011920929,,,,
Pakistan,2008,.6000000238418579,.1000000014901161,,,,
Pakistan,2009,1,.2000000029802322,,,,
Pakistan,2010,1.399999976158142,.4000000059604645,,,,
Pakistan,2011,1.200000047683716,.5,,,,
Pakistan,2013,5.599999904632568,1.399999976158142,,,,
Pakistan,2014,5.099999904632568,.699999988079071,,,,
Pakistan,2015,10.80000019073486,1.299999952316284,,,,
Palau,2000,1.899999976158142,4.599999904632568,,,,
Palestine,2000,9.300000190734863,13.19999980926514,,,,
Palestine,2001,12.10000038146973,27.89999961853027,,,,
Palestine,2002,13.39999961853027,35.59999847412109,,,,
Palestine,2003,13.80000019073486,25.79999923706055,,,,
Palestine,2004,14.5,27.70000076293945,,,,
Palestine,2005,16.39999961853027,22.29999923706055,,,,
Palestine,2006,16.10000038146973,23.89999961853027,,,,
Palestine,2007,15.5,20.20000076293945,,,,
Palestine,2008,19.5,25.10000038146973,,,,
Palestine,2009,18.79999923706055,22.39999961853027,,,,
Palestine,2010,18.39999961853027,20.60000038146973,,,,
Palestine,2011,19.29999923706055,16,,,,
Palestine,2012,23.20000076293945,16.39999961853027,,,,
Palestine,2013,25.10000038146973,15.5,,,,
Palestine,2014,29.39999961853027,18.79999923706055,,,,
Palestine,2015,27.79999923706055,19,,,,
Palestine,2016,28.79999923706055,19.60000038146973,,,,
Palestine,2017,30.39999961853027,18.79999923706055,,,,
Panama,2010,3.299999952316284,2.799999952316284,,,,
Panama,2011,3.299999952316284,2.400000095367432,,,,
Panama,2012,3.200000047683716,1.5,,,,
Panama,2013,1,1.5,,,,
Panama,2014,2.200000047683716,2.400000095367432,,,,
Panama,2015,1.5,3,,,,
Panama,2016,2.700000047683716,2.700000047683716,,,,
Papua New Guinea,2010,1.700000047683716,1.5,,,,
Paraguay,2002,1.700000047683716,8.100000381469727,,,,
Paraguay,2003,3.099999904632568,5.300000190734863,,,,
Paraguay,2004,2.599999904632568,5.699999809265137,,,,
Paraguay,2005,2.299999952316284,3.200000047683716,,,,
Paraguay,2006,3.299999952316284,3.599999904632568,,,,
Paraguay,2007,1.799999952316284,2.799999952316284,,,,
Paraguay,2008,2.200000047683716,3.200000047683716,,,,
Paraguay,2009,3.5,2.799999952316284,,,,
Paraguay,2010,2.799999952316284,2.400000095367432,,,,
Paraguay,2011,1.700000047683716,2.700000047683716,,,,
Paraguay,2012,,1.600000023841858,,,,
Paraguay,2013,2.099999904632568,2.799999952316284,,,,
Paraguay,2014,1.799999952316284,3.400000095367432,,,,
Paraguay,2015,1.799999952316284,3.299999952316284,,,,
Paraguay,2016,4,3.200000047683716,,,,
Paraguay,2017,2.200000047683716,3.200000047683716,,,,
Peru,2002,7,4.300000190734863,,,,
Peru,2003,11.59999990463257,10.09999990463257,,,,
Peru,2004,11.19999980926514,10.40000009536743,,,,
Peru,2005,12.5,10.5,,,,
Peru,2006,10.40000009536743,8.5,,,,
Peru,2007,10,8.799999952316284,,,,
Peru,2008,8.700000286102295,9.200000047683716,,,,
Peru,2009,8.399999856948853,7.300000071525574,,,,
Peru,2010,8.700000047683716,6.800000071525574,,,,
Peru,2011,7.900000095367432,6.700000047683716,,,,
Peru,2012,7.199999809265137,6.599999785423279,,,,
Peru,2013,6.399999856948853,5,,,,
Peru,2014,6.200000047683716,4.5,,,,
Peru,2015,7.200000047683716,5.300000071525574,,,,
Peru,2016,7.800000190734863,5.399999856948853,,,,
Peru,2017,7.599999904632568,6.299999952316284,,,,
Philippines,2009,7.400000095367432,4.099999904632568,,,,
Philippines,2010,7.199999809265137,4.099999904632568,,,,
Philippines,2011,7.199999809265137,3.900000095367432,,,,
Philippines,2012,6.699999809265137,4.300000190734863,,,,
Philippines,2014,6.699999809265137,3.700000047683716,,,,
Philippines,2015,6.099999904632568,3.700000047683716,,,,
Philippines,2016,5.400000095367432,3.200000047683716,,,,
Poland,1998,2,15.10000038146973,,,,
Poland,1999,3,18.20000076293945,,,,
Poland,2000,4.599999904632568,24.39999961853027,,,,
Poland,2001,4.5,26.89999961853027,,,,
Poland,2002,5.800000190734863,28.29999923706055,,,,
Poland,2003,6.300000190734863,29.20000076293945,,,,
Poland,2004,6.199999809265137,31.39999961853027,,,,
Poland,2005,6,29.60000038146973,,,,
Poland,2006,5.199999809265137,23.79999923706055,,,,
Poland,2007,3.900000095367432,16.89999961853027,,,,
Poland,2008,3.299999952316284,12.69999980926514,,,,
Poland,2009,3.700000047683716,15.10000038146973,,,,
Poland,2010,4.400000095367432,17.39999961853027,,,,
Poland,2011,4.699999809265137,18.60000038146973,,,,
Poland,2012,5.099999904632568,19.79999923706055,,,,
Poland,2013,5.199999809265137,21.60000038146973,,,,
Poland,2014,4.300000190734863,19.60000038146973,,,,
Poland,2015,3.700000047683716,16.79999923706055,,,,
Poland,2016,3.099999904632568,14.80000019073486,,,,
Poland,2017,2.299999952316284,12,,,,
Portugal,1998,2.799999952316284,4.400000095367432,,,,
Portugal,1999,2.599999904632568,4.300000190734863,,,,
Portugal,2000,2.700000047683716,3.400000095367432,,,,
Portugal,2001,2.400000095367432,3.599999904632568,,,,
Portugal,2002,3.400000095367432,4.099999904632568,,,,
Portugal,2003,5.099999904632568,6,,,,
Portugal,2004,4.099999904632568,6.300000190734863,,,,
Portugal,2005,5.5,7.699999809265137,,,,
Portugal,2006,5.599999904632568,7.699999809265137,,,,
Portugal,2007,6.900000095367432,8.100000381469727,,,,
Portugal,2008,6.099999904632568,7.599999904632568,,,,
Portugal,2009,5.800000190734863,10.39999961853027,,,,
Portugal,2010,6.400000095367432,12,,,,
Portugal,2011,8,13.30000019073486,,,,
Portugal,2012,10.80000019073486,15.89999961853027,,,,
Portugal,2013,12.10000038146973,17,,,,
Portugal,2014,9.5,14.30000019073486,,,,
Portugal,2015,8.699999809265137,12.30000019073486,,,,
Portugal,2016,7.699999809265137,11.10000038146973,,,,
Portugal,2017,5.800000190734863,9.199999809265137,,,,
Qatar,2013,.4000000059604645,.1000000014901161,,,,
Reunion,2012,10.89999961853027,34.90000152587891,,,,
Romania,1998,2.400000095367432,4.400000095367432,,,,
Romania,1999,2.5,4.5,,,,
Romania,2000,3.799999952316284,5.699999809265137,,,,
Romania,2001,3.5,5.599999904632568,,,,
Romania,2002,3.400000095367432,6.699999809265137,,,,
Romania,2003,2.799999952316284,7.099999904632568,,,,
Romania,2004,2.700000047683716,9.100000381469727,,,,
Romania,2005,3.200000047683716,8,,,,
Romania,2006,3,8.399999618530273,,,,
Romania,2007,2.299999952316284,8.199999809265137,,,,
Romania,2008,2.099999904632568,7.699999809265137,,,,
Romania,2009,3.400000095367432,8.600000381469727,,,,
Romania,2010,3.900000095367432,6.800000190734863,,,,
Romania,2011,3.700000047683716,8.300000190734863,,,,
Romania,2012,4.300000190734863,8,,,,
Romania,2013,4.5,7.900000095367432,,,,
Romania,2014,5,7.599999904632568,,,,
Romania,2015,3.700000047683716,8.699999809265137,,,,
Romania,2016,2.799999952316284,8.100000381469727,,,,
Romania,2017,2.200000047683716,6.699999809265137,,,,
Russia,2009,4.699999809265137,17.39999961853027,,,,
Russia,2010,5.900000095367432,15.5,,,,
Russia,2011,5.199999809265137,15.80000019073486,,,,
Russia,2012,4.199999809265137,13.30000019073486,,,,
Russia,2013,4.300000190734863,13.5,,,,
Russia,2014,4.099999904632568,12.69999980926514,,,,
Russia,2015,4.300000190734863,12.89999961853027,,,,
Russia,2016,4.5,13.5,,,,
Russia,2017,4.199999809265137,12.39999961853027,,,,
Rwanda,2014,10.89999961853027,.699999988079071,,,,
Samoa,2012,1,10.19999980926514,,,,
San Marino,2009,7.5,3.5,,,,
San Marino,2010,8.899999618530273,3.400000095367432,,,,
San Marino,2016,8.899999618530273,3.900000095367432,,,,
Saudi Arabia,2009,7.900000095367432,1.799999952316284,,,,
Saudi Arabia,2014,8.199999809265137,.8999999761581421,,,,
Senegal,2015,18.79999923706055,8.399999618530273,,,,
Serbia,2008,8.5,14.39999961853027,,,,
Serbia,2009,9.600000381469727,18.29999923706055,,,,
Serbia,2010,13.10000038146973,22.39999961853027,,,,
Serbia,2011,16.29999923706055,26.5,,,,
Serbia,2012,17.10000038146973,27.5,,,,
Serbia,2013,18.39999961853027,24.89999961853027,,,,
Serbia,2014,15.69999980926514,21.60000038146973,,,,
Serbia,2015,15.69999980926514,19.89999961853027,,,,
Serbia,2016,14.69999980926514,16.70000076293945,,,,
Serbia,2017,13,14.69999980926514,,,,
Seychelles,2014,1.899999976158142,,,,,
Seychelles,2015,2.400000095367432,,,,,
Seychelles,2016,2.099999904632568,,,,,
Seychelles,2017,2.299999952316284,,,,,
Sierra Leone,2014,11.30000019073486,5.199999809265137,,,,
Singapore,2011,1.5,3.900000095367432,,,,
Singapore,2012,1.5,3.5,,,,
Singapore,2013,1.600000023841858,1.299999952316284,,,,
Singapore,2015,1.899999976158142,2,,,,
Slovakia,1998,2.900000095367432,25.70000076293945,,,,
Slovakia,1999,4,30.89999961853027,,,,
Slovakia,2000,4,37.40000152587891,,,,
Slovakia,2001,4.599999904632568,39.09999847412109,,,,
Slovakia,2002,2.900000095367432,43.20000076293945,,,,
Slovakia,2003,3,46.29999923706055,,,,
Slovakia,2004,4.599999904632568,49.29999923706055,,,,
Slovakia,2005,4,50.5,,,,
Slovakia,2006,2.599999904632568,45.70000076293945,,,,
Slovakia,2007,3.400000095367432,43.79999923706055,,,,
Slovakia,2008,3.099999904632568,39.09999847412109,,,,
Slovakia,2009,3.599999904632568,41.79999923706055,,,,
Slovakia,2010,5,45.70000076293945,,,,
Slovakia,2011,5.599999904632568,43.90000152587891,,,,
Slovakia,2012,6.400000095367432,44.5,,,,
Slovakia,2013,6.699999809265137,43.90000152587891,,,,
Slovakia,2014,6.099999904632568,43.70000076293945,,,,
Slovakia,2015,5.699999809265137,38.70000076293945,,,,
Slovakia,2016,5.300000190734863,31.29999923706055,,,,
Slovakia,2017,3.700000047683716,30,,,,
Slovenia,1998,2.5,8.899999618530273,,,,
Slovenia,1999,,9.199999809265137,,,,
Slovenia,2000,,10.39999961853027,,,,
Slovenia,2001,,8.600000381469727,,,,
Slovenia,2002,,8.600000381469727,,,,
Slovenia,2003,,10.5,,,,
Slovenia,2004,,9.800000190734863,,,,
Slovenia,2005,3.099999904632568,9.600000381469727,,,,
Slovenia,2006,3.200000047683716,7.800000190734863,,,,
Slovenia,2007,3.299999952316284,7,,,,
Slovenia,2008,3.200000047683716,6,,,,
Slovenia,2009,3.299999952316284,8.399999618530273,,,,
Slovenia,2010,4.300000190734863,12.5,,,,
Slovenia,2011,4.699999809265137,14.30000019073486,,,,
Slovenia,2012,5.900000095367432,16.10000038146973,,,,
Slovenia,2013,6.199999809265137,20.20000076293945,,,,
Slovenia,2014,6.400000095367432,17.79999923706055,,,,
Slovenia,2015,5.900000095367432,15,,,,
Slovenia,2016,6.5,14.89999961853027,,,,
Slovenia,2017,5.400000095367432,10.80000019073486,,,,
South Africa,2008,5.199999809265137,25.10000038146973,,,,
South Africa,2009,5.5,26.29999923706055,,,,
South Africa,2010,6.300000190734863,27.60000038146973,,,,
South Africa,2011,5.800000190734863,28.60000038146973,,,,
South Africa,2012,7.599999904632568,26.70000076293945,,,,
South Africa,2013,6.5,28.60000038146973,,,,
South Africa,2014,7.800000190734863,29.20000076293945,,,,
South Africa,2015,8.100000381469727,29.29999923706055,,,,
South Africa,2016,9.899999618530273,30.5,,,,
South Africa,2017,12.5,31.70000076293945,,,,
South Korea,2015,3.200000047683716,3.400000095367432,,,,
Spain,1998,13.19999980926514,18.60000038146973,,,,
Spain,1999,11,15.30000019073486,,,,
Spain,2000,9.399999618530273,14.30000019073486,,,,
Spain,2001,6.800000190734863,10.69999980926514,,,,
Spain,2002,7.900000095367432,11.60000038146973,,,,
Spain,2003,7.699999809265137,11.80000019073486,,,,
Spain,2004,7.599999904632568,11.69999980926514,,,,
Spain,2005,6.199999809265137,9.699999809265137,,,,
Spain,2006,5.599999904632568,9.399999618530273,,,,
Spain,2007,4.900000095367432,9.199999809265137,,,,
Spain,2008,6,13.80000019073486,,,,
Spain,2009,9.199999809265137,23,,,,
Spain,2010,10.80000019073486,25.60000038146973,,,,
Spain,2011,12,27.5,,,,
Spain,2012,14.5,32.5,,,,
Spain,2013,15.60000038146973,33.79999923706055,,,,
Spain,2014,14.39999961853027,31.70000076293945,,,,
Spain,2015,12.89999961853027,29.10000038146973,,,,
Spain,2016,11.30000019073486,26.29999923706055,,,,
Spain,2017,9.699999809265137,23.39999961853027,,,,
